canonical_origin,etld1,enroll_url,cluster_size,snapshot_count,source,crux_rank,crux_bucket
https://sumup.com,sumup.com,https://me.sumup.com/security/passkeys/add,2.0,1.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory|endpoints,50000,top 50k
https://super.com,super.com,,2.0,1.0,community|webauthn|webauthn-related,50000,top 50k
https://www.befr.ebay.be,ebay.be,https://accounts.befr.ebay.be/acctsec/manage/passkeys/create,2.0,1.0,endpoints,50000,top 50k
https://www.betclic.pt,betclic.pt,,2.0,1.0,webauthn|webauthn-related,50000,top 50k
https://www.euskadi.eus,euskadi.eus,,2.0,1.0,webauthn|webauthn-related,50000,top 50k
https://3saf.com,3saf.com,,1.0,1.0,endpoints,50000,top 50k
https://m.betclic.fr,betclic.fr,,1.0,1.0,webauthn|webauthn-related,50000,top 50k
https://m.betclic.pl,betclic.pl,,1.0,1.0,webauthn|webauthn-related,50000,top 50k
https://pdfaid.com,pdfaid.com,,1.0,1.0,endpoints,50000,top 50k
https://pdfhouse.com,pdfhouse.com,,1.0,1.0,endpoints,50000,top 50k
https://readtheory.org,readtheory.org,,1.0,1.0,endpoints,50000,top 50k
https://saudi.ibraqperfumes.com,ibraqperfumes.com,,1.0,1.0,endpoints,50000,top 50k
https://www.adopt.com,adopt.com,,1.0,1.0,endpoints,50000,top 50k
https://www.ebay.at,ebay.at,https://accounts.ebay.at/acctsec/manage/passkeys/create,1.0,1.0,endpoints,50000,top 50k
https://www.ebay.ie,ebay.ie,https://accounts.ebay.ie/acctsec/manage/passkeys/create,1.0,1.0,endpoints,50000,top 50k
https://www.ebay.nl,ebay.nl,https://accounts.ebay.nl/acctsec/manage/passkeys/create,1.0,1.0,endpoints,50000,top 50k
https://www.ebay.pl,ebay.pl,https://accounts.ebay.pl/acctsec/manage/passkeys/create,1.0,1.0,endpoints,50000,top 50k
https://www.siemens.com,siemens.com,,1.0,1.0,webauthn,50000,top 50k
https://www.whatnot.com,whatnot.com,https://www.whatnot.com/account/settings/passkey,1.0,1.0,endpoints,50000,top 50k
https://nitrado.net,nitrado.net,,2.0,0.0,community|community:2fa.directory|community:enpass.io|community:hideez.com|community:passkeys.2fa.directory,50000,top 50k
https://afternic.com,afternic.com,,1.0,0.0,community|community:2fa.directory,50000,top 50k
https://ahrefs.com,ahrefs.com,,1.0,0.0,community|community:passkeys.directory,50000,top 50k
https://airasia.com,airasia.com,,1.0,0.0,community|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://ankiweb.net,ankiweb.net,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://auth0.com,auth0.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,50000,top 50k
https://basecamp.com,basecamp.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,50000,top 50k
https://berkeley.edu,berkeley.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://blender.org,blender.org,,1.0,0.0,community,50000,top 50k
https://bolt.eu,bolt.eu,,1.0,0.0,community|community:hideez.com|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory|community:passkeys.io,50000,top 50k
https://bumble.com,bumble.com,,1.0,0.0,community|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://byu.edu,byu.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,50000,top 50k
https://calpoly.edu,calpoly.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://caremark.com,caremark.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://cmu.edu,cmu.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://columbia.edu,columbia.edu,,1.0,0.0,community|community:2fa.directory,50000,top 50k
https://commercebank.com,commercebank.com,,1.0,0.0,community,50000,top 50k
https://computerbase.de,computerbase.de,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://cornell.edu,cornell.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://cpp.edu,cpp.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,50000,top 50k
https://duke.edu,duke.edu,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://dynadot.com,dynadot.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,50000,top 50k
https://europa.eu,europa.eu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://example.com,example.com,,1.0,0.0,community|community:passkeys.2stable.com,50000,top 50k
https://grab.com,grab.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory,50000,top 50k
https://harvard.edu,harvard.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://haveibeenpwned.com,haveibeenpwned.com,,1.0,0.0,community|community:passkeys.directory,50000,top 50k
https://hcaptcha.com,hcaptcha.com,,1.0,0.0,community|community:2fa.directory|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory,50000,top 50k
https://headway.co,headway.co,,1.0,0.0,community|community:2fa.directory|community:enpass.io,50000,top 50k
https://home-assistant.io,home-assistant.io,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://hpe.com,hpe.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io,50000,top 50k
https://hypixel.net,hypixel.net,,1.0,0.0,community|community:2fa.directory,50000,top 50k
https://ibm.com,ibm.com,,1.0,0.0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:passkeyindex.io|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://ing.pl,ing.pl,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://jumpcloud.com,jumpcloud.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,50000,top 50k
https://kwansei.ac.jp,kwansei.ac.jp,,1.0,0.0,community,50000,top 50k
https://lastpass.com,lastpass.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory,50000,top 50k
https://linear.app,linear.app,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io,50000,top 50k
https://link.com,link.com,,1.0,0.0,community|community:enpass.io|community:hideez.com|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://lnk.bio,lnk.bio,,1.0,0.0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://luma.com,luma.com,,1.0,0.0,community|community:passkeys.2stable.com|community:passkeys.directory,50000,top 50k
https://macif.fr,macif.fr,,1.0,0.0,community|community:passkeys-directory.dashlane.com,50000,top 50k
https://michigan.gov,michigan.gov,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://microcenter.com,microcenter.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://mines.edu,mines.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://mixi.com,mixi.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://monespacesante.fr,monespacesante.fr,,1.0,0.0,community|community:passkeys-directory.dashlane.com,50000,top 50k
https://mongodb.com,mongodb.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,50000,top 50k
https://nd.edu,nd.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,50000,top 50k
https://nordaccount.com,nordaccount.com,,1.0,0.0,community|community:passkeys.2stable.com|community:passkeys.directory,50000,top 50k
https://nordvpn.com,nordvpn.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory,50000,top 50k
https://norton.com,norton.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,50000,top 50k
https://nyulmc.org,nyulmc.org,,1.0,0.0,community|community:passkeys-directory.dashlane.com,50000,top 50k
https://okx.com,okx.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://oracle.com,oracle.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,50000,top 50k
https://otago.ac.nz,otago.ac.nz,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,50000,top 50k
https://penfed.org,penfed.org,,1.0,0.0,community|community:passkeys.2fa.directory,50000,top 50k
https://pkobp.pl,pkobp.pl,,1.0,0.0,community|community:2fa.directory,50000,top 50k
https://porkbun.com,porkbun.com,,1.0,0.0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io,50000,top 50k
https://proton.me,proton.me,,1.0,0.0,community|community:2fa.directory|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.com,50000,top 50k
https://psu.edu,psu.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://pypi.org,pypi.org,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory,50000,top 50k
https://rcs-rds.ro,rcs-rds.ro,,1.0,0.0,community,50000,top 50k
https://registro.br,registro.br,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,50000,top 50k
https://revolut.com,revolut.com,,1.0,0.0,community|community:passkeys-directory.dashlane.com,50000,top 50k
https://siriusxm.com,siriusxm.com,,1.0,0.0,community|community:enpass.io|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://so-net.ne.jp,so-net.ne.jp,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://sony.com,sony.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://stanford.edu,stanford.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://tailscale.com,tailscale.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io,50000,top 50k
https://telstra.com,telstra.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://tiaa.org,tiaa.org,,1.0,0.0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,50000,top 50k
https://torontomu.ca,torontomu.ca,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,50000,top 50k
https://trimble.com,trimble.com,,1.0,0.0,community|community:fidoalliance.org|community:passkeys.2stable.com|community:passkeys.directory,50000,top 50k
https://tripletex.no,tripletex.no,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://tu-darmstadt.de,tu-darmstadt.de,,1.0,0.0,community|community:2fa.directory,50000,top 50k
https://ucla.edu,ucla.edu,,1.0,0.0,community|community:2fa.directory,50000,top 50k
https://ucr.edu,ucr.edu,,1.0,0.0,community|community:2fa.directory,50000,top 50k
https://ucsd.edu,ucsd.edu,,1.0,0.0,community|community:2fa.directory,50000,top 50k
https://uwaterloo.ca,uwaterloo.ca,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://vanguard.com,vanguard.com,,1.0,0.0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://vicroads.vic.gov.au,vicroads.vic.gov.au,,1.0,0.0,community|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory,50000,top 50k
https://virginmedia.com,virginmedia.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,50000,top 50k
https://wealthsimple.com,wealthsimple.com,,1.0,0.0,community|community:passkeys.directory,50000,top 50k
https://wisconsin.gov,wisconsin.gov,,1.0,0.0,community,50000,top 50k
https://yorku.ca,yorku.ca,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,50000,top 50k
https://zlavomat.sk,zlavomat.sk,,1.0,0.0,community,50000,top 50k
https://ggpass.com,ggpass.com,,153.0,1.0,webauthn|webauthn-related,100000,top 100k
https://www.mercadopago.com.pe,mercadopago.com.pe,,4.0,1.0,webauthn|webauthn-related,100000,top 100k
https://www.mercadopago.com.uy,mercadopago.com.uy,,4.0,1.0,webauthn|webauthn-related,100000,top 100k
https://atlasbus.by,atlasbus.by,,3.0,1.0,webauthn|webauthn-related,100000,top 100k
https://auth.wyze.com,wyze.com,,2.0,1.0,webauthn|webauthn-related,100000,top 100k
https://jobs.employmenthero.com,employmenthero.com,,2.0,1.0,webauthn|webauthn-related,100000,top 100k
https://simply.com,simply.com,https://www.simply.com/en/controlpanel/user/,2.0,1.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|endpoints,100000,top 100k
https://alezz-oud.com,alezz-oud.com,,1.0,1.0,endpoints,100000,top 100k
https://laverne.com,laverne.com,,1.0,1.0,endpoints,100000,top 100k
https://matchperfumes.com,matchperfumes.com,,1.0,1.0,endpoints,100000,top 100k
https://moneybird.com,moneybird.com,https://moneybird.com/user/webauthn_credential_setup/new,1.0,1.0,community|community:enpass.io|community:hideez.com|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|endpoints,100000,top 100k
https://reefperfumes.com,reefperfumes.com,,1.0,1.0,endpoints,100000,top 100k
https://sa.arabianoud.com,arabianoud.com,,1.0,1.0,endpoints,100000,top 100k
https://the-board.jp,the-board.jp,https://the-board.jp/user/passkeys,1.0,1.0,endpoints,100000,top 100k
https://ui.com,ui.com,https://account.ui.com/security,1.0,1.0,community|endpoints,100000,top 100k
https://www.beer52.com,beer52.com,https://www.beer52.com/account,1.0,1.0,endpoints,100000,top 100k
https://www.ebay.ch,ebay.ch,https://accounts.ebay.ch/acctsec/manage/passkeys/create,1.0,1.0,endpoints,100000,top 100k
https://www.ebay.com.hk,ebay.com.hk,https://accounts.ebay.com.hk/acctsec/manage/passkeys/create,1.0,1.0,endpoints,100000,top 100k
https://www.ebay.com.my,ebay.com.my,https://accounts.ebay.com.my/acctsec/manage/passkeys/create,1.0,1.0,endpoints,100000,top 100k
https://www.ebay.com.sg,ebay.com.sg,https://accounts.ebay.com.sg/acctsec/manage/passkeys/create,1.0,1.0,endpoints,100000,top 100k
https://1password.com,1password.com,,1.0,0.0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com,100000,top 100k
https://abanca.com,abanca.com,,1.0,0.0,community|community:fidoalliance.org|community:passkeyindex.io|community:passkeys-directory.dashlane.com,100000,top 100k
https://adafruit.com,adafruit.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,100000,top 100k
https://aflac.com,aflac.com,,1.0,0.0,community|community:fidoalliance.org|community:passkeyindex.io|community:passkeys-directory.dashlane.com,100000,top 100k
https://amboss.com,amboss.com,,1.0,0.0,community,100000,top 100k
https://bitwarden.com,bitwarden.com,,1.0,0.0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory|community:passkeys.io,100000,top 100k
https://bridgecrest.com,bridgecrest.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,100000,top 100k
https://codeberg.org,codeberg.org,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,100000,top 100k
https://crowdin.com,crowdin.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,100000,top 100k
https://dext.com,dext.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,100000,top 100k
https://fairfaxcounty.gov,fairfaxcounty.gov,,1.0,0.0,community|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,100000,top 100k
https://gatech.edu,gatech.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,100000,top 100k
https://gitlab.com,gitlab.com,,1.0,0.0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory,100000,top 100k
https://keepersecurity.com,keepersecurity.com,,1.0,0.0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:passkeys.2fa.directory,100000,top 100k
https://kit.edu,kit.edu,,1.0,0.0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,100000,top 100k
https://larksuite.com,larksuite.com,,1.0,0.0,community|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,100000,top 100k
https://mail.de,mail.de,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,100000,top 100k
https://marshmallow-qa.com,marshmallow-qa.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,100000,top 100k
https://mercury.com,mercury.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,100000,top 100k
https://miamioh.edu,miamioh.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,100000,top 100k
https://migros.ch,migros.ch,,1.0,0.0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory,100000,top 100k
https://morganstanley.com,morganstanley.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,100000,top 100k
https://net.ru,net.ru,,1.0,0.0,community,100000,top 100k
https://onlinescoutmanager.co.uk,onlinescoutmanager.co.uk,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,100000,top 100k
https://osu.edu,osu.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,100000,top 100k
https://sktelecom.com,sktelecom.com,,1.0,0.0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory,100000,top 100k
https://spaceship.com,spaceship.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io,100000,top 100k
https://stall-frei.de,stall-frei.de,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,100000,top 100k
https://synology.com,synology.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,100000,top 100k
https://tokyu.co.jp,tokyu.co.jp,,1.0,0.0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,100000,top 100k
https://ucmerced.edu,ucmerced.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,100000,top 100k
https://ulys.com,ulys.com,,1.0,0.0,community|community:passkeys.2stable.com|community:passkeys.directory,100000,top 100k
https://umich.edu,umich.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,100000,top 100k
https://uni-due.de,uni-due.de,,1.0,0.0,community,100000,top 100k
https://vse.cz,vse.cz,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,100000,top 100k
https://wealthnavi.com,wealthnavi.com,,1.0,0.0,community|community:passkeys.2stable.com|community:passkeys.directory,100000,top 100k
https://wpengine.com,wpengine.com,,1.0,0.0,community,100000,top 100k
https://www.clientam.com,clientam.com,,23.0,1.0,webauthn|webauthn-related,500000,top 500k
https://merrilledge.com,merrilledge.com,,10.0,1.0,community|community:2fa.directory|community:fidoalliance.org|community:passkeys.2stable.com|webauthn|webauthn-related,500000,top 500k
https://www.strawberryhotels.com,strawberryhotels.com,https://www.strawberry.se/min-sida/installningar,10.0,1.0,endpoints|webauthn|webauthn-related,500000,top 500k
https://www.paypay-sec.co.jp,paypay-sec.co.jp,,4.0,1.0,webauthn|webauthn-related,500000,top 500k
https://nerdfix.cz,nerdfix.cz,,3.0,1.0,webauthn|webauthn-related,500000,top 500k
https://review.internalfb.com,internalfb.com,,2.0,1.0,webauthn|webauthn-related,500000,top 500k
https://sa.almajed4oud.com,almajed4oud.com,,1.0,1.0,endpoints,500000,top 500k
https://www.withings.com,withings.com,https://account.withings.com/account/2fa/setup_u2f,1.0,1.0,endpoints,500000,top 500k
https://zyros.com,zyros.com,,1.0,1.0,endpoints,500000,top 500k
https://nest.com,nest.com,,9.0,0.0,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io,500000,top 500k
https://visma.com,visma.com,,5.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://eslgaming.com,eslgaming.com,,2.0,0.0,community|community:2fa.directory|community:enpass.io|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://heroku.com,heroku.com,,2.0,0.0,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.2fa.directory,500000,top 500k
https://101domain.com,101domain.com,,1.0,0.0,community|community:fidoalliance.org|community:hideez.com|community:passkeys.2stable.com,500000,top 500k
https://1040.com,1040.com,,1.0,0.0,community|community:passkeys.2stable.com,500000,top 500k
https://10web.io,10web.io,,1.0,0.0,community|community:passkeys.2stable.com,500000,top 500k
https://123-reg.co.uk,123-reg.co.uk,,1.0,0.0,community|community:2fa.directory,500000,top 500k
https://activated.win,activated.win,,1.0,0.0,community,500000,top 500k
https://airnewzealand.com,airnewzealand.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://allianz.com,allianz.com,,1.0,0.0,community,500000,top 500k
https://alt.no,alt.no,,1.0,0.0,community,500000,top 500k
https://amta.no,amta.no,,1.0,0.0,community,500000,top 500k
https://austagderblad.no,austagderblad.no,,1.0,0.0,community,500000,top 500k
https://avisa-hordaland.no,avisa-hordaland.no,,1.0,0.0,community,500000,top 500k
https://avisa-valdres.no,avisa-valdres.no,,1.0,0.0,community,500000,top 500k
https://avisenagder.no,avisenagder.no,,1.0,0.0,community,500000,top 500k
https://bankatfirst.com,bankatfirst.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://beget.com,beget.com,,1.0,0.0,community,500000,top 500k
https://bitbank.cc,bitbank.cc,,1.0,0.0,community|community:passkeyindex.io,500000,top 500k
https://bitfinex.com,bitfinex.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,500000,top 500k
https://bmw.com,bmw.com,,1.0,0.0,community|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://bodonu.no,bodonu.no,,1.0,0.0,community,500000,top 500k
https://braunhousehold.com,braunhousehold.com,,1.0,0.0,community|community:passkeyindex.io|community:passkeys.2fa.directory|community:passkeys.2stable.com,500000,top 500k
https://breadfinancial.com,breadfinancial.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://bygdeposten.no,bygdeposten.no,,1.0,0.0,community,500000,top 500k
https://carta.com,carta.com,,1.0,0.0,community|community:passkeys-directory.dashlane.com,500000,top 500k
https://citrix.com,citrix.com,,1.0,0.0,community|community:fidoalliance.org|community:hideez.com|community:passkeyindex.io,500000,top 500k
https://clemson.edu,clemson.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,500000,top 500k
https://colisexpat.com,colisexpat.com,,1.0,0.0,community,500000,top 500k
https://crowdsupply.com,crowdsupply.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,500000,top 500k
https://cutx.org,cutx.org,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://dinero.dk,dinero.dk,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
